Easting,Northing,Yield,Moisture,Time
592123.4749,4270435.656,6336.856231,10.6,838236502
592124.6073,4270435.669,6637.973808,10.7,838236503
592125.8268,4270435.683,5974.715981,10.8,838236504
592126.9605,4270435.585,6289.289892,10.7,838236505
592128.0929,4270435.598,6184.783133,10.6,838236506
592129.315,4270435.39,5642.891959,10.6,838236507
592130.4448,4270435.625,6638.06816,10.5,838236508
592131.6643,4270435.639,5692.322423,10.3,838236509
592132.7967,4270435.652,5911.359889,10.6,838236510
592134.0162,4270435.666,6011.002728,10.7,838236511
592135.1486,4270435.679,5432.498887,10.8,838236512
592136.3681,4270435.693,5301.751503,10.8,838236513
592137.5031,4270435.485,5338.05377,10.7,838236514
592138.72,4270435.721,5443.266319,10.8,838236515
592139.8524,4270435.734,5155.902172,10.7,838236516
592140.9848,4270435.747,4989.230913,10.6,838236517
592142.2043,4270435.761,5729.004314,10.6,838236518
592143.3367,4270435.774,5551.714172,10.6,838236519
592144.5562,4270435.788,5324.854379,10.7,838236520
592145.6886,4270435.801,5579.727034,10.8,838236521
592146.9082,4270435.815,5709.779467,10.9,838236522
592148.0406,4270435.828,5468.646693,10.8,838236523
592149.1755,4270435.619,5758.014398,10.7,838236524
592150.3925,4270435.855,5187.003022,10.6,838236525
592151.5274,4270435.646,5161.675859,10.6,838236526
592152.7469,4270435.66,5035.60098,10.5,838236527
592153.8793,4270435.673,5131.283263,10.6,838236528
592155.0988,4270435.687,5428.104017,10.8,838236529
592156.2312,4270435.7,5509.958472,10.8,838236530
592157.3662,4270435.491,5008.613669,10.8,838236531
592158.5857,4270435.505,4862.044753,10.8,838236532
592159.7181,4270435.518,4644.718428,10.8,838236533
592160.9376,4270435.532,5345.533425,10.7,838236534
592162.07,4270435.545,5658.088257,10.6,838236535
592163.2869,4270435.781,4984.385716,10.6,838236536
592164.4193,4270435.794,5185.270817,10.7,838236537
592165.5543,4270435.586,5591.0421,10.7,838236538
592166.7738,4270435.6,4951.998677,11,838236539
592167.9075,4270435.502,5093.196195,11,838236540
592169.127,4270435.516,5028.830071,10.8,838236541
592170.2581,4270435.64,5261.318698,10.8,838236542
592171.4776,4270435.654,4942.910362,10.8,838236543
592172.61,4270435.667,4973.750574,10.7,838236544
592173.8295,4270435.681,5024.909177,10.6,838236545
592174.9619,4270435.694,5338.966001,10.6,838236546
592176.1814,4270435.708,5327.934237,10.7,838236547
592177.3138,4270435.721,5311.859704,10.8,838236548
592178.5346,4270435.624,5349.87533,10.8,838236549
592179.6657,4270435.748,5078.72515,10.9,838236550
592180.8852,4270435.762,5109.695681,10.8,838236551
592182.0189,4270435.664,4614.393824,10.8,838236552
592183.2384,4270435.678,4766.016842,10.8,838236553
592184.3708,4270435.691,5024.34824,10.7,838236554
592185.5903,4270435.705,5115.424039,10.7,838236555
592186.7227,4270435.718,4953.99312,10.6,838236556
592187.9448,4270435.511,4998.505468,10.8,838236557
592189.0772,4270435.524,4942.910362,10.8,838236558
592190.2967,4270435.538,4750.85454,10.8,838236559
592191.4291,4270435.551,4958.072663,10.8,838236560
592192.5615,4270435.564,5184.628215,10.8,838236561
592193.781,4270435.578,4937.856261,10.8,838236562
592194.9134,4270435.591,5491.427221,11.1,838236563
592196.1329,4270435.605,5195.61539,10.8,838236564
592197.2653,4270435.618,5704.986004,10.5,838236565
592198.4848,4270435.632,4487.922323,10.5,838236566
592199.6172,4270435.645,4910.681972,11.2,838236567
592200.8392,4270435.437,4907.973608,10.7,838236568
592201.9716,4270435.45,4927.272113,10.9,838236569
592203.1911,4270435.464,4700.092559,10.9,838236570
592204.3235,4270435.477,4307.082905,10.9,838236571
592205.4559,4270435.49,5352.292508,10.8,838236572
592206.6767,4270435.393,4907.531658,10.8,838236573
592207.8078,4270435.517,4583.978564,10.9,838236574
592209.0274,4270435.531,4912.585758,10.8,838236575
592210.1598,4270435.545,5014.778312,10.6,838236576
592211.3793,4270435.559,5075.563504,10.6,838236577
592212.5117,4270435.572,5300.510765,10.5,838236578
592213.6415,4270435.807,4792.188244,10.5,838236579
592214.861,4270435.821,4852.316176,10.7,838236580
592215.9934,4270435.834,4877.207054,10.8,838236581
592217.2129,4270435.848,4694.050844,10.8,838236582
592218.3453,4270435.861,4725.334732,10.9,838236583
592219.5674,4270435.653,4680.097132,10.8,838236584
592220.6972,4270435.888,5525.450389,10.8,838236585
592221.8322,4270435.679,5227.306247,10.6,838236586
592223.0517,4270435.693,5105.9561,10.6,838236587
592224.1841,4270435.706,5080.005673,10.7,838236588
592225.3165,4270435.719,5563.717045,10.6,838236589
592226.536,4270435.733,4422.122693,10.6,838236590
592227.6684,4270435.746,5087.566377,10.6,838236591
592228.8008,4270435.759,4559.660201,10.6,838236592
592230.0216,4270435.662,4877.207054,10.8,838236593
592231.154,4270435.675,5090.125206,10.7,838236594
592232.3735,4270435.69,4927.74806,10.8,838236595
592233.5059,4270435.703,4951.45055,11,838236596
592234.7241,4270435.828,5748.756102,11,838236597
592235.8565,4270435.841,5112.659015,11.1,838236598
592236.9902,4270435.743,6041.847621,10.8,838236599
592238.1226,4270435.756,5423.977175,10.6,838236600
592239.3421,4270435.77,5837.486163,10.8,838236601
592240.4745,4270435.783,5402.833514,10.8,838236602
592241.694,4270435.797,5708.742584,10.6,838236603
592242.8264,4270435.81,5834.188779,10.5,838236604
592243.9588,4270435.823,5532.66374,10.6,838236605
592245.1783,4270435.837,5155.182586,10.8,838236606
592246.3107,4270435.85,5649.385725,10.8,838236607
592247.4431,4270435.863,5586.312318,10.9,838236608
592248.6626,4270435.877,5471.403834,11,838236609
592249.7975,4270435.668,5359.477037,11.1,838236610
592251.017,4270435.682,5375.695191,10.8,838236611
592252.1494,4270435.696,5979.879953,10.8,838236612
592253.2818,4270435.709,5827.377962,10.8,838236613
592254.5013,4270435.723,5788.372998,10.7,838236614
592255.6312,4270435.958,5236.267939,10.8,838236615
592256.7636,4270435.971,5221.679138,10.7,838236616
592257.9831,4270435.985,5422.953594,10.3,838236617
592259.1155,4270435.998,5678.748581,10.5,838236618
592260.335,4270436.012,5024.909177,10.6,838236619
592261.4674,4270436.025,5431.146676,10.5,838236620
592262.5998,4270436.038,5589.594798,10.6,838236621
592263.8193,4270436.052,5620.648103,10.6,838236622
592264.9543,4270435.843,5257.097504,10.7,838236623
592266.1738,4270435.857,4806.449646,10.8,838236624
592267.3062,4270435.87,4848.970014,10.8,838236625
592268.4386,4270435.883,4750.85454,10.8,838236626
592269.6581,4270435.897,5150.128485,10.8,838236627
592270.7905,4270435.91,4760.811975,11,838236628
592271.9229,4270435.923,4735.050006,11,838236629
592273.1424,4270435.938,4503.19228,10.7,838236630
592274.2748,4270435.951,4508.252046,10.9,838236631
592275.3201,4270435.963,4774.02944,10.8,838236632
592276.2782,4270435.974,4611.805139,10.8,838236633
592277.3235,4270435.986,5028.615591,10.6,838236634
592278.3688,4270435.998,4524.899263,10.8,838236635
592279.4141,4270436.01,4866.729041,10.8,838236636
592280.4594,4270436.022,4462.4098,10.8,838236637
592281.5047,4270436.034,4785.61689,10.8,838236638
592282.55,4270436.046,4466.746743,10.6,838236639
592283.5953,4270436.058,5146.866874,10.7,838236640
592284.6406,4270436.07,4811.609783,10.3,838236641
592285.6859,4270436.082,4902.609495,10.3,838236642
592286.7312,4270436.094,4885.547049,10.3,838236643
592287.8636,4270436.107,4864.348252,10.3,838236644
592288.9063,4270436.341,4656.310602,10.6,838236645
592289.9516,4270436.353,4440.945384,10.7,838236646
592291.084,4270436.366,4772.449333,10.8,838236647
592292.2164,4270436.379,4861.707813,10.8,838236648
592293.3488,4270436.393,4518.37158,10.7,838236649
592294.5683,4270436.407,4543.143354,10.7,838236650
592295.7007,4270436.42,5242.722781,10.6,838236651
592296.9202,4270436.434,5020.387684,10.5,838236652
592298.0526,4270436.447,4673.568631,10.5,838236653
592299.185,4270436.46,4839.799911,10.3,838236654
592300.3174,4270436.473,5244.187573,10.4,838236655
592301.4498,4270436.486,5077.215275,10.6,838236656
592302.6693,4270436.5,5143.912725,10.7,838236657
592303.8042,4270436.291,4847.619035,10.6,838236658
592305.0212,4270436.527,4806.145805,10.6,838236659
592306.1536,4270436.54,5467.675585,10.4,838236660
592307.3731,4270436.554,4406.467447,10.3,838236661
592308.5926,4270436.568,4638.141581,10.3,838236662
592309.7276,4270436.359,4584.273198,10.5,838236663
592310.9471,4270436.374,4205.011678,10.8,838236664
592312.0795,4270436.387,4690.403644,10.7,838236665
592313.299,4270436.401,4417.176247,10.7,838236666
592314.4314,4270436.414,4310.921149,10.7,838236667
592315.6509,4270436.428,4690.590623,10.6,838236668
592316.7807,4270436.663,4361.144857,10.5,838236669
592318.0002,4270436.677,3976.364621,10.6,838236670
592319.1352,4270436.468,4381.599232,10.6,838236671
592320.3521,4270436.704,4331.364192,10.8,838236672
592321.4845,4270436.717,4245.144183,10.7,838236673
592322.704,4270436.731,4047.280678,10.6,838236674
592323.9235,4270436.745,4832.077109,10.7,838236675
592325.0559,4270436.758,4191.117859,10.6,838236676
592326.2754,4270436.772,4082.738707,10.6,838236677
592327.4949,4270436.786,4056.773288,10.5,838236678
592328.6273,4270436.799,3981.430054,10.6,838236679
592329.8469,4270436.814,3774.585888,10.7,838236680
592330.9793,4270436.827,3874.915734,10.8,838236681
592332.1988,4270436.841,3704.655721,10.8,838236682
592333.3312,4270436.854,3882.246163,10.9,838236683
592334.5507,4270436.868,3533.448064,10.8,838236684
592335.7727,4270436.66,3652.219428,10.8,838236685
592336.9922,4270436.674,3896.020287,10.7,838236686
592338.1246,4270436.687,3633.898313,10.8,838236687
592339.3441,4270436.701,4204.66605,10.7,838236688
592340.4765,4270436.714,3649.060615,10.8,838236689
592341.696,4270436.728,2493.926664,10.9,838236690
592342.8284,4270436.741,2415.486116,11,838236691
592344.048,4270436.755,2822.074909,10.9,838236692
592345.1803,4270436.769,3392.548012,10.9,838236693
592346.3999,4270436.783,3645.921633,11,838236694
592347.5348,4270436.574,3550.109031,11,838236695
592348.7543,4270436.588,3893.01729,11,838236696
592349.8867,4270436.601,4195.583401,11,838236697
592351.1075,4270436.504,3761.083734,10.9,838236698
592352.2399,4270436.517,3189.761198,11,838236699
592353.4594,4270436.531,2962.6265,11,838236700
592354.5918,4270436.544,2456.292879,10.8,838236701
592355.8113,4270436.558,2753.351607,11,838236702
592356.9437,4270436.571,2894.549125,11,838236703
592358.1632,4270436.585,3028.924741,11.2,838236704
592359.2943,4270436.709,3574.458804,11.5,838236705
592360.5151,4270436.613,3436.392015,11.8,838236706
592361.6475,4270436.626,3425.229685,11.1,838236707
592362.7799,4270436.639,3696.246344,11.2,838236708
592363.9123,4270436.652,3077.669614,11.1,838236709
592365.0447,4270436.665,3296.595305,11,838236710
592366.1771,4270436.678,3770.615545,11,838236711
592367.225,4270436.468,3600.931793,10.8,838236712
592368.3574,4270436.481,3792.16192,11,838236713
592369.4898,4270436.494,3557.742207,10.8,838236714
592370.5351,4270436.506,3414.325664,11.3,838236715
592371.5804,4270436.518,3021.302039,11.1,838236716
592372.6256,4270436.53,3036.178229,11.3,838236717
592373.6709,4270436.542,3336.483334,11.3,838236718
592374.6291,4270436.553,3401.441416,11.3,838236719
592375.6744,4270436.566,3035.314042,11.3,838236720
592376.6326,4270436.577,3470.367421,11.5,838236721
592377.6779,4270436.589,3827.713438,11,838236722
592378.6361,4270436.6,3725.670139,10.8,838236723
592379.5071,4270436.61,2912.407265,11.2,838236724
592380.4679,4270436.399,2445.105222,11.3,838236725
592381.339,4270436.409,2699.55668,11.3,838236726
592382.21,4270436.419,2368.860986,11.3,838236727
592383.0811,4270436.429,2140.061966,11,838236728
592383.9522,4270436.439,1781.570452,10.8,838236729
592384.7362,4270436.448,1042.163104,10.7,838236730
592385.6072,4270436.458,1460.189116,10.8,838236731
592386.4783,4270436.468,1475.814866,10.7,838236732
592387.3494,4270436.478,762.3877743,10.7,838236733
592388.2205,4270436.488,975.9719133,10.3,838236734
592389.0928,4270436.387,884.2529579,10.4,838236735
592389.9639,4270436.398,669.4278345,10.4,838236736
592390.7479,4270436.407,796.3333861,10,838236737
592391.5318,4270436.416,801.5735519,9.7,838236738
592392.3158,4270436.425,944.8093307,9.8,838236739
592393.0985,4270436.545,531.3642615,9.8,838236740
592393.7966,4270436.442,1233.974358,9.9,838236741
592394.5793,4270436.562,988.1191575,9.5,838236742
592395.2762,4270436.57,739.6350296,9.5,838236743
592407.566,4270443.593,339.3745895,5,838236781
592407.9144,4270443.597,1126.948017,5,838236782
592406.6078,4270443.582,306.5050925,5,838236784
592405.9981,4270443.575,1276.441121,5,838236785
592405.4754,4270443.569,1168.565145,5,838236786
592404.343,4270443.555,236.4890914,5,838236788
592403.6462,4270443.547,1068.17295,5,838236789
592402.8622,4270443.538,558.0624934,5,838236790
592401.9911,4270443.528,843.2944344,5,838236791
592401.033,4270443.517,668.1486673,5,838236792
592399.9877,4270443.505,550.2496184,5,838236793
592398.9424,4270443.493,499.953129,5,838236794
592397.8971,4270443.481,499.953129,5,838236795
592396.8518,4270443.469,560.1884457,5,838236796
592395.8065,4270443.457,367.4354321,5,838236797
592394.7612,4270443.445,630.4735495,5.3,838236798
592393.7159,4270443.433,947.0513526,7.8,838236799
592392.6706,4270443.421,1029.301093,8.8,838236800
592391.6253,4270443.409,1314.09367,9.1,838236801
592390.5801,4270443.397,1367.202198,9.4,838236802
592389.5348,4270443.384,2582.19292,9.5,838236803
592388.4895,4270443.372,3395.369696,10,838236804
592387.4442,4270443.36,3055.30012,10.6,838236805
592386.3989,4270443.348,3220.180033,10.9,838236806
592385.3536,4270443.336,3458.853854,10.8,838236807
592384.3083,4270443.324,3676.256489,10.8,838236808
592383.263,4270443.312,3574.452463,10.8,838236809
592382.1306,4270443.299,3032.065139,10.7,838236810
592380.9982,4270443.286,2615.433304,10.9,838236811
592379.9529,4270443.274,2529.150969,10.9,838236812
592378.8205,4270443.261,2251.59614,11,838236813
592377.7752,4270443.249,2125.313807,11.1,838236814
592376.5557,4270443.235,2359.634314,11.2,838236815
592375.4233,4270443.222,2194.139679,11.3,838236816
592374.2909,4270443.208,2598.323304,11.3,838236817
592373.2457,4270443.196,2562.094192,11.1,838236818
592372.1133,4270443.183,2993.494035,11.1,838236819
592370.9809,4270443.17,2681.498766,11.5,838236820
592369.8485,4270443.157,3273.313923,11.5,838236821
592368.7161,4270443.144,2944.766411,11.3,838236822
592367.5837,4270443.131,6486.780572,11.1,838236823
592366.4513,4270443.118,3726.887972,11.3,838236824
592365.3189,4270443.105,3540.302485,11.5,838236825
592364.1865,4270443.092,3677.662991,11.4,838236826
592362.967,4270443.078,3745.2404,11.5,838236827
592361.8346,4270443.065,3607.949364,11.6,838236828
592360.7022,4270443.052,3532.898089,11.3,838236829
592359.5698,4270443.039,3769.989258,11.4,838236830
592358.3503,4270443.025,3719.623161,11.5,838236831
592357.2179,4270443.011,3211.724483,11.8,838236832
592355.9984,4270442.997,3491.949101,11.6,838236833
592354.7789,4270442.983,3361.687629,11.6,838236834
592352.427,4270442.956,855.8217951,11.6,838236836
592351.2074,4270442.942,4183.794513,11.8,838236837
592349.9879,4270442.928,4112.655471,11.7,838236838
592348.7684,4270442.914,4545.860623,11.3,838236839
592347.5489,4270442.9,4690.941686,11.2,838236840
592346.2423,4270442.885,4662.81134,11,838236841
592345.0228,4270442.871,4603.708266,11.3,838236842
592343.8033,4270442.857,5023.940633,11.2,838236843
592342.5838,4270442.843,4930.223538,10.8,838236844
592341.3643,4270442.828,6072.339491,10.9,838236845
592340.1448,4270442.814,6082.083572,10.8,838236846
592338.9253,4270442.8,5783.438231,10.8,838236847
592337.7058,4270442.786,6050.067822,10.8,838236848
592336.4863,4270442.772,5885.242257,10.8,838236849
592335.2668,4270442.758,6054.915633,10.8,838236850
592334.0473,4270442.744,5942.16599,10.6,838236851
592332.8278,4270442.73,6192.741284,10.7,838236852
592331.6083,4270442.716,5327.983149,11.2,838236853
592330.3887,4270442.702,5293.809344,10.8,838236854
592329.1692,4270442.688,4983.44846,10.8,838236855
592327.9497,4270442.674,5717.264527,11,838236856
592326.7302,4270442.66,5099.896914,10.8,838236857
592325.5107,4270442.646,5574.982368,10.8,838236858
592324.2912,4270442.631,5308.352777,10.8,838236859
592323.0717,4270442.617,5473.178342,10.8,838236860
592321.8522,4270442.603,5344.711357,10.8,838236861
592320.6327,4270442.589,5529.178165,10.6,838236862
592319.4132,4270442.575,4678.137379,10.8,838236863
592318.1937,4270442.561,5037.66885,10.7,838236864
592316.9742,4270442.547,5184.211865,10.6,838236865
592315.6676,4270442.532,5446.5806,10.6,838236866
592314.4481,4270442.518,5032.027564,10.8,838236867
592313.2286,4270442.504,5013.402623,10.7,838236868
592312.0091,4270442.49,5419.852424,10.8,838236869
592310.7896,4270442.476,5804.481642,10.7,838236870
592309.5701,4270442.462,5033.592776,10.6,838236871
592308.3505,4270442.448,5334.830954,10.6,838236872
592307.131,4270442.434,5966.459391,10.6,838236873
592305.9115,4270442.419,5487.982643,10.4,838236874
592304.692,4270442.405,4878.115007,10.6,838236875
592303.4725,4270442.391,4766.83275,10.5,838236876
592302.253,4270442.377,4813.87608,10.8,838236877
592301.0335,4270442.363,5008.549377,10.7,838236878
592299.7269,4270442.348,4905.984484,10.8,838236879
592298.5074,4270442.334,5613.764854,10.8,838236880
592297.2879,4270442.32,5295.961512,10.6,838236881
592296.0684,4270442.306,5357.983055,10.7,838236882
592294.8489,4270442.292,4674.050435,10.6,838236883
592293.6294,4270442.278,4975.288613,10.6,838236884
592292.4099,4270442.264,5078.136114,10.5,838236885
592291.1904,4270442.25,5010.038503,10.5,838236886
592289.9709,4270442.236,4445.692462,10.6,838236887
592288.7514,4270442.222,4708.061197,10.6,838236888
592287.5318,4270442.207,4688.235173,10.7,838236889
592286.3123,4270442.193,4110.94352,10.8,838236890
592285.0928,4270442.179,4960.016922,10.7,838236891
592283.7862,4270442.164,4639.702718,10.7,838236892
592282.5667,4270442.15,4663.208078,10.9,838236893
592281.3472,4270442.136,4425.931654,10.9,838236894
592280.1277,4270442.122,4610.887591,10.6,838236895
592278.9031,4270442.552,4834.930361,10.5,838236896
592277.6836,4270442.538,5009.299375,10.6,838236897
592276.4641,4270442.524,5213.363947,10.6,838236898
592275.2446,4270442.51,5205.554189,10.9,838236899
592274.0251,4270442.496,5430.781737,10.7,838236900
592272.8056,4270442.482,5668.590768,10.7,838236901
592271.5861,4270442.468,6034.480915,10.6,838236902
592270.3665,4270442.453,5188.119461,10.7,838236903
592269.147,4270442.439,5357.983055,10.7,838236904
592267.8404,4270442.424,5300.820192,10.6,838236905
592266.6209,4270442.41,5139.587006,10.7,838236906
592265.4014,4270442.396,5337.026599,10.4,838236907
592264.1819,4270442.382,5410.069846,10.4,838236908
592262.9624,4270442.368,5553.471567,10.6,838236909
592261.7429,4270442.354,5531.808592,10.4,838236910
592260.5234,4270442.34,5517.199942,10.4,838236911
592259.3039,4270442.326,4712.919877,10.6,838236912
592258.0844,4270442.312,5613.764854,10.8,838236913
592256.8649,4270442.298,4537.784562,10.7,838236914
592255.6454,4270442.284,5100.761042,10.7,838236915
592254.4259,4270442.27,5432.00456,10.6,838236916
592253.2064,4270442.256,5640.927812,10.6,838236917
592251.9869,4270442.242,5247.374709,10.6,838236918
592250.6803,4270442.227,5286.244151,10.6,838236919
592249.4607,4270442.212,5268.852902,10.4,838236920
592248.2412,4270442.198,4290.073389,10.4,838236921
592247.0217,4270442.184,4066.715399,10.6,838236922
592245.8022,4270442.17,4858.680286,10.6,838236923
592244.5827,4270442.156,4936.41917,10.6,838236924
592243.3632,4270442.142,4930.223538,10.8,838236925
592242.1437,4270442.128,4236.9866,10.8,838236926
592240.9242,4270442.114,3548.597473,10.8,838236927
592239.7047,4270442.1,3204.402909,10.8,838236928
592238.4852,4270442.086,3950.965765,10.8,838236929
592237.2657,4270442.072,3829.770496,10.8,838236930
592236.0436,4270442.28,3534.05404,10.8,838236931
592234.737,4270442.265,4154.573817,10.8,838236932
592233.5175,4270442.251,4552.583428,10.6,838236933
592232.298,4270442.237,5345.662441,10.5,838236934
592231.0785,4270442.223,5603.460539,10.5,838236935
592229.859,4270442.208,6153.10554,10.5,838236936
592228.6395,4270442.194,5636.069132,10.6,838236937
592227.42,4270442.18,5663.737522,10.7,838236938
592226.2005,4270442.166,5507.113018,10.8,838236939
592224.981,4270442.152,5297.559333,10.9,838236940
592223.7615,4270442.138,4586.028974,10.8,838236941
592222.542,4270442.124,5025.581932,11,838236942
592221.3225,4270442.11,4775.593592,10.7,838236943
592220.103,4270442.096,4596.023508,10.7,838236944
592218.7963,4270442.081,4523.007434,10.8,838236945
592217.5768,4270442.067,4649.050514,10.8,838236946
592216.3573,4270442.053,4023.682927,10.8,838236947
592215.1378,4270442.039,3342.772037,10.6,838236948
592213.9183,4270442.025,3301.359124,10.8,838236949
592212.6988,4270442.011,3771.596767,10.8,838236950
592211.4793,4270441.997,3984.900441,10.8,838236951
592210.2598,4270441.983,4081.579483,10.7,838236952
592209.0403,4270441.969,5461.156641,10.6,838236953
592207.8208,4270441.955,5479.48267,10.3,838236954
592206.6013,4270441.94,5853.19888,10.4,838236955
592205.3818,4270441.926,5193.861517,10.5,838236956
592204.1623,4270441.912,3968.683101,10.4,838236957
592202.9428,4270441.898,5362.686844,10.5,838236958
592201.7233,4270441.884,5622.916999,10.5,838236959
592200.5038,4270441.87,5763.976336,10.5,838236960
592199.2843,4270441.856,4989.662209,10.6,838236961
592198.0648,4270441.842,4897.549728,10.6,838236962
592196.8453,4270441.828,3972.882136,10.6,838236963
592195.6257,4270441.814,3810.379253,10.8,838236964
592194.4062,4270441.8,4246.48657,10.6,838236965
592193.1867,4270441.786,4917.767055,11.2,838236966
592191.9672,4270441.772,5418.624167,10.5,838236967
592190.7477,4270441.758,5698.928308,10.6,838236968
592189.5282,4270441.744,5559.683504,10.5,838236969
592188.3087,4270441.73,4991.288562,10.4,838236970
592187.0892,4270441.716,4703.202517,10.6,838236971
592185.8697,4270441.702,4315.115429,10.6,838236972
592184.6502,4270441.688,5319.928487,10.3,838236973
592183.4307,4270441.674,6025.480943,10.3,838236974
592182.2112,4270441.659,5757.864602,10.3,838236975
592180.9917,4270441.645,4309.551588,10.4,838236976
592179.8567,4270441.854,4841.752803,10.4,838236977
592178.6372,4270441.84,4806.145805,10.6,838236978
592177.4177,4270441.826,5397.993798,10.6,838236979
592176.1982,4270441.812,5708.099135,10.3,838236980
592174.9787,4270441.798,5088.679558,10.4,838236981
592173.7592,4270441.784,4617.458676,10.7,838236982
592172.5397,4270441.77,3746.0425,10.6,838236983
592171.3202,4270441.756,3809.205344,10.6,838236984
592170.1007,4270441.742,3948.082622,10.6,838236985
592168.8812,4270441.728,3852.933467,10.6,838236986
592167.7488,4270441.715,3711.605109,10.8,838236987
592166.5293,4270441.701,4004.987334,11,838236988
592165.3098,4270441.687,4612.287949,10.8,838236989
592164.0903,4270441.673,5132.711575,10.7,838236990
592162.8708,4270441.659,4676.910933,10.7,838236991
592161.6513,4270441.645,4775.593592,10.7,838236992
592160.4318,4270441.631,4963.653233,10.8,838236993
592159.2994,4270441.618,5453.585107,10.8,838236994
592157.9927,4270441.603,5964.638745,10.7,838236995
592156.8604,4270441.589,6928.9842,10.6,838236996
592155.6408,4270441.575,6034.404149,10.7,838236997
592154.4213,4270441.561,7900.214145,10.6,838236998
592153.2018,4270441.547,7544.012146,10.6,838236999
592151.9823,4270441.533,6435.224213,10.5,838237000
592150.7628,4270441.519,6161.980512,10.3,838237001
592149.5433,4270441.505,6464.229556,10.3,838237002
592148.3238,4270441.491,6259.480203,10.3,838237003
592147.1043,4270441.477,6044.980882,10.3,838237004
592145.8848,4270441.463,6707.978785,10.3,838237005
592144.5782,4270441.448,5981.411083,10.3,838237006
592143.3587,4270441.434,6656.586339,10.6,838237007
592142.0521,4270441.419,6347.088405,10.6,838237008
592140.8326,4270441.405,6250.644554,10.6,838237009
592139.526,4270441.39,5889.983763,10.6,838237010
592138.3065,4270441.376,5769.24708,10.7,838237011
592137.0869,4270441.362,5899.506777,10.6,838237012
592135.7803,4270441.347,6102.179723,10.7,838237013
592134.5583,4270441.555,5284.116658,10.7,838237014
592133.3388,4270441.541,5813.799656,10.6,838237015
592132.0322,4270441.526,5945.225763,10.7,838237016
592130.8127,4270441.512,6164.010071,10.7,838237017
592129.5931,4270441.497,6834.631537,10.7,838237018
592128.2865,4270441.482,6128.059097,10.6,838237019
592127.067,4270441.468,6970.84578,10.6,838237020
592125.7604,4270441.453,6263.618234,10.5,838237021
592124.5409,4270441.439,6727.071116,10.5,838237022
592123.3214,4270441.425,6592.529694,10.5,838237023
592122.1019,4270441.411,6480.410592,10.6,838237024
592120.8824,4270441.397,7241.020577,10.4,838237025
592119.5758,4270441.382,6513.741138,10.6,838237026
592118.3563,4270441.368,6829.875356,10.7,838237027
592117.0497,4270441.353,6420.939693,10.3,838237028
592115.8302,4270441.339,6592.929149,10.3,838237029
592114.6107,4270441.325,6822.248424,10.3,838237030
592113.304,4270441.31,6726.698726,10.3,838237031
592112.0845,4270441.296,6734.197832,10.2,838237032
592110.865,4270441.282,7762.502189,10.2,838237033
592109.6455,4270441.268,6525.120668,10.2,838237034
592108.3389,4270441.253,6525.120668,10.2,838237034
592107.1194,4270441.239,6440.049632,10.3,838237035
592105.8128,4270441.224,7080.232608,10.3,838237036
592104.5933,4270441.21,6511.711906,10.3,838237037
592103.3738,4270441.196,7445.54167,10.4,838237038
592102.1543,4270441.182,6628.975991,10.2,838237039
592100.8477,4270441.167,6726.698726,10.3,838237040
592099.6282,4270441.153,6659.813937,10.3,838237041
592098.4087,4270441.139,6676.152799,10.4,838237042
592097.1892,4270441.124,7534.514214,10.5,838237043
592095.8825,4270441.109,6554.395032,10.5,838237044
592094.663,4270441.095,6907.140655,10.5,838237045
592093.4435,4270441.081,6702.166847,10.5,838237046
592092.1369,4270441.066,6861.331126,10.6,838237047
592090.9136,4270441.385,7037.506873,10.6,838237048
592089.6941,4270441.371,7183.616955,10.5,838237049
592088.3875,4270441.356,7118.452487,10.6,838237050
592087.168,4270441.342,8046.413682,10.5,838237051
592085.9485,4270441.328,7373.998418,10.5,838237052
592084.6418,4270441.313,6228.050738,10.6,838237053
592083.4223,4270441.299,7139.149595,10.4,838237054
592082.2028,4270441.285,7169.316456,10.5,838237055
592080.9833,4270441.271,6953.717138,10.4,838237056
592079.6767,4270441.256,7110.516642,10.4,838237057
592078.4572,4270441.242,6568.69553,10.5,838237058
592077.2377,4270441.228,6640.198021,10.5,838237059
592075.9311,4270441.213,7237.889609,10.3,838237060
592074.7116,4270441.199,6554.70927,10.3,838237061
592073.4921,4270441.185,9053.861148,10.2,838237062
592072.1855,4270441.17,7308.135148,10.2,838237063
592070.966,4270441.156,6444.729618,10.3,838237064
592069.7465,4270441.142,6574.112143,10.1,838237065
592068.4399,4270441.127,6397.052268,10.3,838237066
592067.2204,4270441.113,6086.51575,10.3,838237067
592066.0008,4270441.099,7016.383679,10.2,838237068
592064.6942,4270441.084,5917.476937,10.4,838237069
592063.4747,4270441.07,6368.387359,10.3,838237070
592062.3423,4270441.056,6438.615144,10.6,838237071
592061.297,4270441.044,6816.570833,10.5,838237072
592060.3389,4270441.033,6393.514426,10.5,838237073
592059.2936,4270441.021,5868.556983,10.6,838237074
592058.3354,4270441.01,5797.660332,10.5,838237075
592057.3772,4270440.999,5601.321415,10.4,838237076
592056.3319,4270440.987,5088.021408,10.3,838237077
592055.3737,4270440.976,5592.107314,10.3,838237078
592054.3284,4270440.964,5052.523151,10.4,838237079
592045.6876,4270427.214,1439.291191,10.1,838237118
592047.7782,4270427.238,1586.408026,10,838237120
592049.8687,4270427.262,1735.699674,10.1,838237122
