Easting,Northing,Yield,Moisture,Time
592262.1875,4267736.5,3272,11.1,903542991
592262.1875,4267738.5,3137,11.7,903542993
592262.1875,4267740.5,2844,9.9,903542995
592262.125,4267743,3262,10.1,903542997
592262.125,4267745,3586,10.9,903542999
592262.0625,4267747,3670,9.9,903543001
592262.0625,4267749,3272,10.3,903543003
592262.0625,4267751,3178,9.1,903543005
592262,4267753.5,3241,10.2,903543007
592262,4267755.5,3576,10.6,903543009
592262,4267757.5,3565,10.4,903543011
592261.9375,4267759.5,3628,10.7,903543013
592261.9375,4267761.5,3199,11.6,903543015
592261.875,4267763.5,3191,11.9,903543017
592261.875,4267765.5,3108,13.4,903543019
592261.875,4267767.5,3067,12.9,903543021
592261.8125,4267770,3046,12.3,903543023
592261.8125,4267772,2364,10.4,903543025
592261.8125,4267773.5,3469,10.1,903543027
592261.75,4267776,3815,10.4,903543029
592261.75,4267778.5,3815,11.2,903543031
592261.6875,4267780.5,3128,11.1,903543033
592261.6875,4267782.5,2984,11.3,903543035
592261.6875,4267784.5,3563,11.5,903543037
592261.625,4267786.5,3620,10.6,903543039
592261.625,4267788.5,3644,11.6,903543041
592262.25,4267791,3541,12.2,903543043
592261.5625,4267792.5,3563,11,903543045
592261.5625,4267795,3469,9.9,903543047
592261.5,4267797,3449,11.1,903543049
592262.125,4267799.5,3469,10.8,903543051
592261.4375,4267801.5,3572,10.6,903543053
592261.4375,4267803.5,3790,10.1,903543055
592261.4375,4267806,3552,11.7,903543057
592261.375,4267807.5,3252,11.2,903543059
592261.375,4267809.5,3449,12.1,903543061
592261.3125,4267812,3457,12.9,903543063
592261.3125,4267814.5,3408,10.8,903543065
592261.3125,4267816.5,3088,12.1,903543067
592261.25,4267818,3397,11.1,903543069
592261.25,4267820,3449,10.6,903543071
592261.1875,4267823,3397,11.5,903543073
592261.1875,4267825,3222,12.9,903543075
592261.1875,4267826.5,3500,12.2,903543077
592261.125,4267828.5,3521,12.3,903543079
592261.125,4267831,3469,11.4,903543081
592261.125,4267833,3294,9.8,903543083
592261.0625,4267835,3544,12.6,903543085
592261.0625,4267837,3480,12.1,903543087
592261,4267839.5,3469,12.4,903543089
592261,4267841.5,3232,12.2,903543091
592261,4267843.5,3230,12.5,903543093
592261.625,4267845.5,3460,12.6,903543095
592261.625,4267847.5,3335,11.1,903543097
592261.5625,4267850,3438,9.7,903543099
592261.5625,4267852,3586,12.6,903543101
592261.5,4267854,3576,11.5,903543103
592261.5,4267856,3607,10.3,903543105
592261.5,4267858.5,3534,10.3,903543107
592261.4375,4267860.5,3480,10.9,903543109
592261.4375,4267862,3544,9.1,903543111
592261.375,4267864.5,3666,9,903543113
592261.375,4267866.5,2984,8.1,903543115
592279.9375,4267872.5,3924,7.8,903543149
592279.9375,4267872,1673,7.8,903543151
592279.9375,4267870.5,1028,7.8,903543153
592279.9375,4267869,1687,9.9,903543155
592280,4267868,1854,11.1,903543157
592280,4267865.5,1747,10.8,903543159
592280.0625,4267863,1534,10.3,903543161
592280.0625,4267861,2111,10.9,903543163
592280.0625,4267859,2834,8.5,903543165
592280.125,4267856.5,3060,6.8,903543167
592280.125,4267854.5,2952,7.7,903543169
592280.1875,4267852.5,3346,7.2,903543171
592280.1875,4267850,2804,7.3,903543173
592280.1875,4267848,2699,7.1,903543175
592280.25,4267845.5,2798,7.4,903543177
592280.25,4267843.5,3376,7.8,903543179
592280.3125,4267841,3635,7.5,903543181
592280.3125,4267839,3216,8.1,903543183
592280.3125,4267837,2977,7.9,903543185
592280.375,4267835,2736,8.1,903543187
592280.375,4267832.5,3365,8.1,903543189
592280.4375,4267830.5,3664,8.4,903543191
592280.4375,4267828.5,3445,8.2,903543193
592280.4375,4267826,2788,8.4,903543195
592280.5,4267824,2778,7.7,903543197
592280.5,4267821.5,2728,8.9,903543199
592280.5625,4267819.5,3037,8.4,903543201
592280.5625,4267817,3037,7.8,903543203
592280.5625,4267815,3001,8,903543205
592280.625,4267813,3336,8,903543207
592280.625,4267810.5,3584,7,903543209
592280.6875,4267808.5,3475,7.1,903543211
592280.6875,4267806,3080,7.7,903543213
592280.6875,4267804,2857,7.6,903543215
592280.75,4267802,3167,7.4,903543217
592280.75,4267799.5,3406,8.1,903543219
592280.8125,4267797.5,3493,8,903543221
592280.8125,4267795.5,3176,8,903543223
592280.875,4267793,3464,7.6,903543225
592280.875,4267791,3146,7.6,903543227
592280.875,4267788.5,2539,7.6,903543229
592280.9375,4267786.5,2708,7.4,903543231
592280.9375,4267784.5,3216,7.4,903543233
592280.9375,4267782.5,3406,7.5,903543235
592281,4267780,3564,7.2,903543237
592281,4267778,3475,6.6,903543238
592281.0625,4267776,3246,7.1,903543240
592281.0625,4267774,2818,6.6,903543242
592281.0625,4267771.5,3156,6.6,903543244
592281.125,4267769,2977,6.8,903543246
592281.125,4267767,2834,7.1,903543248
592281.1875,4267765,3365,7.3,903543250
592281.1875,4267762.5,3575,6.9,903543252
592281.25,4267760.5,3365,7.3,903543254
592281.25,4267758,3047,7.1,903543256
592281.25,4267756,3346,6,903543258
592281.3125,4267754,3624,6,903543260
592281.3125,4267752,2917,5.8,903543262
592281.375,4267749.5,2968,5.8,903543264
592281.375,4267747.5,3067,6.4,903543266
592281.375,4267745.5,3206,6.1,903543268
592281.4375,4267743,2857,6.3,903543270
592281.4375,4267741,3535,6.9,903543272
592281.4375,4267738.5,3515,6.8,903543274
592281.5,4267736.5,3524,6.1,903543276
592281.5,4267734.5,3007,6.6,903543278
592281.5625,4267732.5,2927,6.9,903543280
592281.5625,4267730.5,3365,7.3,903543282
592281.5625,4267728,3186,6.8,903543284
592281.625,4267725.5,2868,6.6,903543286
592281.625,4267723.5,3056,7,903543288
592281,4267721.5,2977,6.4,903543290
592281.6875,4267719,3365,6.4,903543292
592281.75,4267716.5,3415,6.7,903543294
592281.75,4267714.5,2878,6.6,903543296
592281.75,4267712.5,2947,6.9,903543298
592281.8125,4267710.5,3026,6.6,903543300
592281.8125,4267708.5,3415,6.6,903543302
592281.875,4267706,3096,6.8,903543304
592281.875,4267703.5,2844,6.2,903543306
592281.875,4267701.5,2708,6.3,903543308
592281.25,4267699.5,2857,6.4,903543310
592281.9375,4267697.5,2927,7.3,903543312
592282,4267694.5,2359,7.1,903543314
592282,4267693,2696,6.7,903543316
592282,4267691,2927,6.6,903543318
592282.0625,4267689,3139,6.6,903543320
592282.0625,4267686.5,3575,7.3,903543322
592282.0625,4267684.5,3186,7.2,903543324
592282.125,4267682,2509,7.5,903543326
592282.125,4267680.5,3505,7.3,903543328
592281.5,4267678,3545,7.2,903543330
592282.1875,4267675.5,3395,7.7,903543332
592282.25,4267673.5,3425,8.2,903543334
592282.25,4267671.5,3286,7.9,903543336
592281.625,4267669,3295,7.3,903543338
592281.625,4267667,2195,7.3,903543340
592281.6875,4267664.5,2330,7,903543342
592281.6875,4267662.5,2827,7.7,903543344
592281.6875,4267660.5,3119,7.6,903543346
592281.75,4267658.5,3186,7.7,903543348
592282.4375,4267656,2808,6.9,903543350
592282.4375,4267654,3365,6.9,903543352
592281.8125,4267651.5,3594,7.2,903543354
592281.8125,4267649.5,3365,6.9,903543356
592282.5,4267647.5,2957,6.6,903543358
592282.5625,4267645,3007,7.1,903543360
592281.9375,4267642.5,2748,7.1,903543362
592281.9375,4267641,2765,6.3,903543364
592281.9375,4267639,2808,6.7,903543366
592282,4267636.5,2768,6.4,903543368
592282.6875,4267634,2441,6.5,903543370
592282.0625,4267632,2588,7.1,903543372
592282.0625,4267630,3206,6.6,903543374
592282.0625,4267627.5,3385,6.6,903543376
592282.125,4267625.5,3286,6.4,903543378
592282.125,4267623,3336,6.6,903543380
592282.8125,4267621,3257,6.6,903543382
592282.1875,4267619,2648,6.6,903543384
592282.1875,4267616.5,2933,6.5,903543386
592282.25,4267614.5,3395,6.5,903543388
592282.25,4267612.5,3168,7.3,903543390
592282.3125,4267610,2942,6.9,903543392
592282.3125,4267608.5,2857,6.4,903543394
592282.3125,4267606,2578,6.1,903543396
592282.375,4267603.5,2977,5.8,903543398
592282.375,4267601.5,3455,5.8,903543400
592282.4375,4267599.5,3158,6.4,903543402
592282.4375,4267597.5,3425,6,903543404
592282.4375,4267595,2736,5.9,903543406
592282.5,4267593,2096,5.7,903543408
592282.5,4267591,2947,5.9,903543410
592282.5625,4267588.5,3107,5.9,903543412
592282.5625,4267586.5,2736,5.8,903543414
592282.5625,4267584,2977,5.9,903543416
592282.625,4267582,2818,5.6,903543418
592282.625,4267580,2996,5.6,903543420
592282.6875,4267578,3365,6.2,903543422
592282.6875,4267576,2962,6.3,903543424
592282.6875,4267573.5,2340,6.6,903543426
592283.375,4267571.5,2479,6.2,903543428
592283.4375,4267569.5,3176,6.8,903543430
592283.4375,4267567,2778,6.5,903543432
592282.8125,4267565,2922,7.7,903543434
592282.8125,4267562.5,3001,7.7,903543436
592282.875,4267560.5,2758,7.9,903543438
592282.875,4267558.5,3041,7.6,903543440
592282.875,4267556.5,2996,7.8,903543442
592282.9375,4267554,2788,8.4,903543444
592282.9375,4267552,2758,8.4,903543446
592283,4267550,2725,7.7,903543448
592283,4267548,2818,8.1,903543450
592283.0625,4267545.5,2647,8.1,903543452
592283.0625,4267543,2774,8.1,903543454
592283.0625,4267541,2519,6.6,903543456
592283.125,4267539,2081,6.7,903543458
592283.125,4267536.5,2528,7.9,903543460
592283.1875,4267534.5,2678,7.7,903543462
592283.1875,4267532,2195,7.6,903543464
592283.1875,4267530.5,2204,8,903543466
592283.25,4267528,2609,8.1,903543468
592283.25,4267526,2528,8.1,903543470
592283.25,4267523.5,2380,7.8,903543472
592283.3125,4267521.5,2814,7.4,903543474
592283.3125,4267519.5,2758,7.9,903543476
592283.375,4267517,2568,7.3,903543478
592283.375,4267515,2401,7.3,903543480
592283.4375,4267512.5,2788,8.1,903543482
592283.4375,4267510.5,2300,9.2,903543484
592283.4375,4267508.5,2758,8.3,903543486
592283.5,4267506,2785,9.2,903543488
592283.5,4267504,2658,8.7,903543490
592283.5,4267502,2190,8.1,903543492
592283.5625,4267499.5,2618,7.6,903543494
592283.5625,4267497.5,2599,6.6,903543496
592283.625,4267495.5,2968,7,903543498
592283.625,4267493,2952,7.7,903543500
592283,4267490.5,2678,9.3,903543502
592283,4267488.5,1673,9.4,903543504
592283.0625,4267486.5,2062,7.7,903543506
592283.0625,4267484.5,2116,8.4,903543508
592283.75,4267482.5,1620,8.1,903543510
592301.75,4267479.5,786,8.4,903543538
592301.75,4267481.5,1698,7.8,903543540
592301.6875,4267483.5,1943,7.2,903543542
592301.6875,4267484.5,1588,8.3,903543544
592301.625,4267487,1394,9,903543546
592301.625,4267489,1538,9.1,903543548
592301.625,4267491.5,1945,8.4,903543550
592301.5625,4267494,1926,8.8,903543552
592301.5625,4267496.5,1720,8.6,903543554
592301.5,4267498.5,1766,9.3,903543556
592301.5,4267500.5,2434,9.1,903543558
592301.5,4267502.5,2396,9.7,903543560
592301.4375,4267505.5,2678,7.9,903543562
592301.4375,4267508,2791,8,903543564
592301.375,4267510,2396,8.1,903543566
592301.375,4267512,1918,7.6,903543568
592301.3125,4267514.5,2161,7.6,903543570
592301.3125,4267516.5,2171,7.9,903543572
592301.3125,4267519.5,2237,8.3,903543574
592301.25,4267522,2237,8.2,903543576
592301.25,4267524,2406,8.1,903543578
592301.1875,4267526,2706,9.9,903543580
592301.1875,4267528.5,2659,9.6,903543582
592301.125,4267530.5,2190,11.3,903543584
592301.125,4267533,2803,9.9,903543586
592301.125,4267535,2623,9.8,903543588
592301.0625,4267537.5,2180,9.9,903543590
592301.0625,4267540,2795,10,903543592
592301,4267542,3184,9.9,903543594
592301.6875,4267544,2851,9.3,903543596
592300.9375,4267547,3233,8.4,903543598
592300.9375,4267549,2867,9.8,903543600
592300.9375,4267551.5,2586,9.5,903543602
592300.875,4267553.5,2642,9.8,903543604
592300.875,4267555.5,2946,9.2,903543606
592300.8125,4267558,3212,9.2,903543608
592300.8125,4267560.5,3346,8.4,903543610
592300.8125,4267563,2623,7.9,903543612
592300.75,4267565,2328,8.2,903543614
592300.75,4267567.5,2689,8.4,903543616
592300.6875,4267569.5,2585,8.1,903543618
592301.375,4267571.5,3050,8.6,903543620
592300.625,4267574.5,3326,7.7,903543622
592301.3125,4267576.5,3013,6.8,903543624
592301.25,4267579,2642,7.7,903543626
592301.25,4267581,2596,6.6,903543628
592301.1875,4267583,2528,6.4,903543630
592301.1875,4267585.5,2605,5.8,903543632
592301.1875,4267588,3186,6.1,903543634
592301.125,4267590.5,2861,5.6,903543636
592301.125,4267592.5,2432,6,903543638
592301.0625,4267595,2803,6.2,903543640
592301.0625,4267597,2842,6.6,903543642
592301,4267599.5,2614,6.5,903543644
592301,4267602,3193,6.1,903543646
592301,4267604,3146,6,903543648
592300.9375,4267606.5,2903,5.8,903543650
592300.9375,4267608.5,2424,6.1,903543652
592300.875,4267611,3050,6.1,903543654
592300.875,4267613,2932,6,903543656
592300.8125,4267615.5,2652,6.4,903543658
592300.8125,4267617.5,3029,6,903543660
592300.8125,4267620,3451,6.6,903543662
592300.75,4267622,3498,6.6,903543664
592300.75,4267624,3048,7.1,903543666
592300.6875,4267627,3125,7,903543668
592300.6875,4267629,3307,6.8,903543670
592300.6875,4267631.5,3326,6.5,903543672
592300.625,4267633,3278,6.8,903543674
592300.625,4267635.5,3355,7.3,903543676
592300.5625,4267638,3038,8,903543678
592300.5625,4267640.5,3278,6.4,903543680
592300.5,4267642.5,3144,6.2,903543682
592300.5,4267645,3144,6.3,903543684
592300.5,4267647,2576,6.1,903543686
592300.4375,4267649,2826,6.4,903543688
592300.4375,4267652,3269,7.1,903543690
592300.375,4267654,2718,6.7,903543692
592300.375,4267656.5,3154,6.6,903543694
592300.375,4267658.5,3202,6.4,903543696
592300.3125,4267660.5,3222,6.1,903543698
592300.3125,4267663,2851,6.5,903543700
592300.25,4267665.5,3125,6.1,903543702
592300.25,4267667.5,3403,6.5,903543704
592300.1875,4267670,2730,6.9,903543706
592300.1875,4267672,2980,6.8,903543708
592300.1875,4267674,3240,7.6,903543710
592300.125,4267676.5,3212,7.6,903543712
592300.125,4267679,3259,7.3,903543714
592300.0625,4267681,2768,7.2,903543716
592300.0625,4267683,2356,7.7,903543718
592300.0625,4267685.5,3048,7.7,903543720
592300,4267687.5,3212,8.6,903543722
592300,4267690,3317,8.4,903543724
592299.9375,4267692,2960,8.1,903543726
592299.9375,4267694.5,3144,7.9,903543728
592299.875,4267696.5,3086,7.2,903543730
592299.875,4267698.5,2874,7.1,903543732
592299.875,4267701,3307,7,903543734
592299.8125,4267703.5,3202,6.4,903543736
592299.8125,4267705.5,3202,5.8,903543738
592299.75,4267707.5,3278,5.9,903543740
592299.75,4267709.5,3096,6.5,903543742
592299.75,4267712.5,3269,7,903543744
592299.6875,4267714.5,3202,6.6,903543746
592299.6875,4267716.5,3125,6.9,903543748
592299.625,4267719,2999,6.7,903543750
592299.625,4267721,2740,6.7,903543752
592299.625,4267723.5,3336,6,903543754
592299.5625,4267726,3125,6.1,903543756
592299.5625,4267728,3058,6.1,903543758
592299.5,4267730.5,3086,6.1,903543760
592299.5,4267732.5,2768,6.4,903543762
592299.4375,4267734.5,3182,6.5,903543764
592299.4375,4267737,3346,6,903543766
592299.4375,4267739.5,2797,6,903543768
592299.375,4267741.5,3403,5.8,903543770
592299.375,4267743.5,3538,6,903543772
592299.3125,4267745.5,3269,6,903543774
592299.3125,4267748.5,3038,6,903543776
592299.3125,4267750.5,3442,6.2,903543778
592299.25,4267752.5,3038,6.3,903543780
592299.25,4267754.5,3029,6.3,903543782
592299.1875,4267757,2797,6.8,903543784
592299.1875,4267759.5,3010,6.7,903543786
592299.1875,4267761.5,3010,6.4,903543788
592299.125,4267763.5,2692,6.4,903543790
592299.125,4267765.5,3269,6.3,903543792
592299.0625,4267768,2720,6.6,903543794
592299.0625,4267770.5,3307,6.4,903543796
592299.0625,4267772.5,3662,6.4,903543798
592299,4267775,3499,6.8,903543800
592299,4267777,3307,7.4,903543802
592298.9375,4267779.5,3211,7.1,903543804
592298.9375,4267781.5,3346,7.1,903543806
592298.875,4267784,3317,7.9,903543808
592298.875,4267786.5,3278,8.2,903543810
592298.875,4267788.5,2927,7,903543812
592298.8125,4267790.5,2941,7.3,903543814
592298.8125,4267793,3326,7.7,903543816
592298.75,4267795.5,2644,7.6,903543818
592298.75,4267797.5,3154,8.1,903543820
592298.6875,4267800,3269,7.1,903543822
592298.6875,4267802,3019,6.6,903543824
592298.6875,4267804.5,3326,6.9,903543826
592298.625,4267806.5,3480,7.8,903543828
592298.625,4267809,3346,7.7,903543830
592298.5625,4267811.5,3521,7.5,903543832
592298.5625,4267813.5,3269,7.9,903543834
592298.5625,4267815.5,2788,7.9,903543836
592298.5,4267818,3086,8.4,903543838
592298.5,4267820,2970,9.1,903543840
592298.4375,4267822.5,3077,8.7,903543842
592298.4375,4267824.5,2730,8.4,903543844
592298.4375,4267826.5,2941,9.2,903543846
592298.375,4267829,3307,8,903543848
592298.375,4267831,3134,8.5,903543850
592298.3125,4267834,2879,8.4,903543852
592298.3125,4267836,3298,9.1,903543854
592298.25,4267838,3413,8.5,903543856
592298.25,4267840,3096,9,903543858
592298.25,4267842.5,2797,7.8,903543860
592298.1875,4267845,2922,8.4,903543862
592298.1875,4267847,2951,8.8,903543864
592298.125,4267849.5,3240,7.7,903543866
592298.125,4267851.5,2941,8.1,903543868
592298.125,4267853.5,3269,8.1,903543870
592298.0625,4267856,3278,7.6,903543872
592298.0625,4267858.5,2807,7.1,903543874
592298,4267861,2776,7.3,903543876
592298,4267863,2704,6.2,903543878
592298,4267864.5,1930,5.4,903543880
592310.5625,4267870.5,3482,10.1,903544100
592310.5625,4267870,2980,10.3,903544102
592310.5625,4267869,2545,10.7,903544104
592310.5625,4267868,2792,8.8,903544106
592310.5625,4267866.5,2330,11.7,903544108
592310.625,4267865,2462,10.5,903544110
592310.625,4267863,2846,8.2,903544112
592310.625,4267861.5,3028,7,903544114
592310.6875,4267859.5,3346,6.6,903544116
592310.6875,4267857.5,3361,7.4,903544118
592310.6875,4267855.5,3149,7.6,903544120
592310.75,4267854,2976,7.6,903544122
592310.75,4267852,2995,7.7,903544124
592310.75,4267850.5,2848,8.6,903544126
592310.8125,4267848.5,2878,8.6,903544128
592310.8125,4267846,3516,8.7,903544130
592310.8125,4267844,3359,8.7,903544132
592310.875,4267842.5,3319,9.5,903544134
592310.875,4267840.5,3388,9.3,903544136
592310.875,4267838.5,3319,9.3,903544138
592310.9375,4267837,3073,10.7,903544140
592310.9375,4267835,2887,9.9,903544142
592310.9375,4267833,2740,9.7,903544144
592311,4267831.5,3300,9.6,903544146
592311,4267829.5,3406,10.3,903544148
592311,4267827.5,3378,11.3,903544150
592311.0625,4267825.5,3457,10.3,903544152
592311.0625,4267824,3545,11.1,903544154
592311.125,4267821.5,3430,9.6,903544156
592311.125,4267820,3156,10.1,903544158
592311.125,4267818,2504,9.5,903544160
592311.1875,4267815.5,2927,9.5,903544162
592311.1875,4267814.5,3506,9.5,903544164
592311.1875,4267812,3761,9.8,903544166
592311.25,4267810,3398,10.7,903544168
592311.25,4267808.5,3221,9.1,903544170
592311.25,4267806.5,3241,9.3,903544172
592311.3125,4267804.5,3310,8.8,903544174
592311.3125,4267803,3614,8.8,903544176
592311.3125,4267801,3594,9.1,903544178
592311.375,4267799,3246,8.9,903544180
592311.375,4267797,3186,8.7,903544182
592311.375,4267795.5,2632,8.9,903544184
592311.4375,4267793.5,3310,9.1,903544186
592311.4375,4267791.5,3494,10.3,903544188
592311.4375,4267789.5,3230,10,903544190
592311.5,4267788,3230,8,903544192
592311.5,4267786,2986,7.9,903544194
592311.5625,4267784,3319,8.6,903544196
592311.5625,4267782,3446,8,903544198
592311.5625,4267780,3355,9.5,903544200
592311.625,4267778.5,3398,10.6,903544202
592311.625,4267776.5,3475,10,903544204
592311.625,4267774.5,2965,11.1,903544206
592311.6875,4267773,3436,11,903544208
592311.6875,4267771,3436,10.6,903544210
592311.6875,4267768.5,3014,9.3,903544212
592311.75,4267767,2887,8.9,903544214
592311.75,4267765.5,3457,9.6,903544216
592311.75,4267763,3624,9,903544218
592311.8125,4267761.5,3545,9.1,903544220
592311.8125,4267759.5,3774,9.1,903544222
592311.8125,4267757.5,3406,8.4,903544224
592311.875,4267755.5,3515,9.3,903544226
592311.875,4267754,3464,8.3,903544228
592311.875,4267752,3329,8.6,903544230
592311.9375,4267750,3221,8.2,903544232
592311.9375,4267748.5,3256,8.8,903544234
592311.9375,4267746.5,3406,9,903544236
592312,4267744.5,3437,9.1,903544238
592312,4267742.5,3359,8.5,903544240
592312.0625,4267740.5,3196,8.6,903544242
592312.0625,4267738.5,3349,8.3,903544244
592312.0625,4267736.5,3526,8.1,903544246
592312.125,4267735,3546,7.8,903544248
592312.125,4267733,3527,8.4,903544250
592312.125,4267731,3197,8.4,903544252
592312.1875,4267729.5,2984,8.8,903544254
592312.1875,4267727,2828,8.6,903544256
592312.1875,4267725.5,3158,7.9,903544258
592312.25,4267723.5,3594,7.9,903544260
592312.25,4267721.5,3506,7.9,903544262
592312.25,4267720,3313,7,903544264
592312.3125,4267717.5,3073,7.6,903544266
592312.3125,4267716,3342,7.7,903544268
592312.3125,4267713.5,2878,7.9,903544270
592312.375,4267712,3256,7.7,903544272
592312.375,4267710,3446,8.1,903544274
592312.375,4267708,3158,7.9,903544276
592312.4375,4267706,2780,8.3,903544278
592312.4375,4267704.5,3025,7.8,903544280
592312.5,4267702.5,3304,8.1,903544282
592312.5,4267700.5,3139,8.4,903544284
592312.5,4267699,3120,8.1,903544286
592312.5625,4267697,3467,8.1,903544288
592312.5625,4267695,3536,8.4,903544290
592312.5625,4267693,3338,9.1,903544292
592312.625,4267691.5,3122,9,903544294
592312.625,4267688.5,3517,8.8,903544296
592312.625,4267687.5,3401,9.3,903544298
592312.6875,4267685.5,2878,8.4,903544300
592312.6875,4267683,3408,9.6,903544302
592312.6875,4267681,3158,7.9,903544304
592312.75,4267679.5,3332,7.9,903544306
592312.75,4267677.5,3310,7.9,903544308
592312.75,4267675.5,3216,8,903544310
592312.8125,4267673.5,3352,9.1,903544312
592312.8125,4267672,3446,8.7,903544314
592312.875,4267670,3401,8.9,903544316
592312.875,4267668,3143,8.2,903544318
592312.875,4267666,3052,7.9,903544320
592312.9375,4267664,3230,7.3,903544322
592312.9375,4267662.5,3014,7.7,903544324
592312.9375,4267660.5,3556,7.1,903544326
592313,4267658.5,3378,7.3,903544328
592313,4267656.5,3130,7.7,903544330
592313,4267654.5,3260,7.9,903544332
592313.0625,4267652.5,3304,7.2,903544334
592313.0625,4267651,3517,7.4,903544336
592313.0625,4267649,3594,7.4,903544338
592313.125,4267647,3575,8.2,903544340
592313.125,4267645,3545,8,903544342
592313.125,4267643.5,3216,7.2,903544344
592313.1875,4267641.5,3168,7.5,903544346
592313.1875,4267639.5,3380,7.3,903544348
592313.25,4267637.5,3642,8.4,903544350
592313.25,4267635.5,3304,8.7,903544352
592313.25,4267633.5,3361,8.6,903544354
592313.3125,4267631.5,3437,7.9,903544356
592313.3125,4267630,3275,8.2,903544358
592313.3125,4267628,3401,8.7,903544360
592313.375,4267626,3380,8.1,903544362
592313.375,4267624,3284,8.6,903544364
592313.375,4267622.5,3371,8.1,903544366
592313.4375,4267620,3226,7.7,903544368
592313.4375,4267618.5,2962,8.7,903544370
592313.4375,4267616.5,3245,8.7,903544372
592312.8125,4267614,3245,8.1,903544374
592312.8125,4267612.5,3311,8.1,903544376
592312.875,4267610.5,3499,7.7,903544378
592312.875,4267608.5,3349,7.8,903544380
592312.9375,4267606,3377,7.3,903544382
592312.9375,4267604.5,3226,7.2,903544384
592312.9375,4267602.5,3254,7.4,903544386
592313,4267600.5,3216,7.1,903544388
592313,4267598.5,3269,7.2,903544390
592313,4267596.5,3028,8.8,903544392
592313.0625,4267594.5,3301,8.4,903544394
592313.75,4267592,3282,8,903544396
592313.125,4267590,2698,6.6,903544398
592313.125,4267588.5,2971,6.9,903544400
592313.125,4267586.5,3245,7.1,903544402
592313.1875,4267584,3460,6.8,903544404
592313.1875,4267582.5,3763,6.8,903544406
592313.1875,4267581,3697,7.6,903544408
592313.25,4267578.5,3084,6.9,903544410
592313.25,4267576.5,2830,7.8,903544412
592313.3125,4267574.5,3226,7.7,903544414
592313.3125,4267572.5,3208,7.7,903544416
592313.3125,4267570.5,3018,7.4,903544418
592313.375,4267569,3076,7.3,903544420
592313.375,4267566.5,3132,7.6,903544422
592313.375,4267564.5,2934,7.9,903544424
592313.4375,4267562.5,3047,8.4,903544426
592313.4375,4267560.5,2990,8.1,903544428
592313.4375,4267559,2990,8.4,903544430
592314.125,4267556.5,3142,8,903544432
592314.1875,4267555,2726,9.6,903544434
592314.1875,4267553,2762,9.2,903544436
592314.25,4267550.5,3301,8.7,903544438
592314.25,4267548.5,2764,9,903544440
592314.25,4267547,3216,7.9,903544442
592314.3125,4267544.5,2772,9.4,903544444
592313.625,4267542.5,2556,9.4,903544446
592313.6875,4267541,2830,8.6,903544448
592313.6875,4267539,2876,9.4,903544450
592314.375,4267537,2339,9.8,903544452
592314.375,4267535,2688,9,903544454
592313.75,4267533,2556,8.2,903544456
592314.4375,4267531.5,2255,9,903544458
592314.4375,4267529.5,2660,10.6,903544460
592313.8125,4267527,2868,11.1,903544462
592314.5,4267525.5,3028,11.1,903544464
592314.5625,4267523,3049,11,903544466
592313.875,4267521.5,2302,10.3,903544468
592314.5625,4267519,2358,9.4,903544470
592314.625,4267517.5,2328,11.6,903544472
592314.625,4267515,2231,9.3,903544474
592314.625,4267513,2459,9.9,903544476
592314.6875,4267511,2514,11.9,903544478
592314.6875,4267509,2668,13.8,903544480
592314.75,4267506.5,2731,12.8,903544482
592314.75,4267504.5,2695,13.3,903544484
592314.75,4267503,2178,10,903544486
592314.8125,4267501,1814,10.3,903544488
592314.8125,4267498.5,2377,10.1,903544490
592314.875,4267496.5,2904,9.9,903544492
592314.1875,4267494.5,3103,10.9,903544494
592314.25,4267492.5,2822,9.9,903544496
592314.25,4267490.5,2206,9.2,903544498
592314.25,4267488.5,2178,10.5,903544500
592314.3125,4267486.5,2132,8.7,903544502
592252.5625,4267476.5,1714,11.1,903544550
592252.5625,4267477.5,1313,11.1,903544552
592252.5625,4267479.5,1536,13.6,903544554
592252.5,4267481.5,1292,11.9,903544556
592252.5,4267483.5,1601,9.3,903544558
592252.5,4267485,1948,10.1,903544560
592252.4375,4267488,2177,7.9,903544562
592252.4375,4267489.5,2326,6.9,903544564
592252.375,4267491.5,2352,6.3,903544566
592252.375,4267493.5,2858,5.4,903544568
592252.375,4267496,3044,6,903544570
592252.3125,4267498,2893,6.5,903544572
592252.3125,4267500,3054,6.6,903544574
592252.25,4267502,3044,7.2,903544576
592252.25,4267504.5,3089,7.1,903544578
592252.875,4267506.5,3204,6.7,903544580
592252.1875,4267508.5,2894,6.6,903544582
592252.875,4267510,3151,6.6,903544584
592252.1875,4267513,3133,6.8,903544586
592252.125,4267514.5,3160,7,903544588
592252.75,4267516.5,3248,7.5,903544590
592252.75,4267519,3160,7.6,903544592
592252.75,4267521,3010,7.2,903544594
592252.6875,4267523.5,3133,7.4,903544596
592252.6875,4267525.5,3230,7.6,903544598
592252.625,4267527.5,3054,8.5,903544600
592252.625,4267529.5,3168,7.9,903544602
592252.625,4267532,3010,8.5,903544604
592252.5625,4267534,2822,8.6,903544606
592252.5625,4267536,3354,7.6,903544608
592252.5,4267538,3109,8.4,903544610
592252.5,4267540.5,2806,8.8,903544612
592252.5,4267542.5,3036,9.1,903544614
592252.4375,4267544.5,2894,10.1,903544616
592252.4375,4267546.5,2999,9.4,903544618
592252.4375,4267548.5,3142,9.3,903544620
