Easting,Northing,Yield
592121,4270821.5,1338
592119,4270821.5,1460
592116.3125,4270822,1427
592113.6875,4270822,1372
592111,4270822,1543
592109,4270822,1377
592106.375,4270822,1305
592103.6875,4270821.5,1537
592101.0625,4270821.5,1460
592098.375,4270821.5,1344
592090.4375,4270821.5,1410
592087.75,4270822,1211
592085.125,4270821.5,1327
592083.125,4270821.5,1333
592080.4375,4270821.5,1211
592077.125,4270821.5,1266
592074.4375,4270821.5,1366
592071.8125,4270822,1172
592069.125,4270822,1311
592066.5,4270821.5,1322
592064.5,4270821.5,1217
592061.8125,4270821.5,1366
592059.1875,4270821.5,1670
592057.1875,4270821.5,1587
592055.1875,4270821.5,1543
592032.875,4270799,1399
592036.1875,4270798.5,1549
592038.1875,4270798.5,1620
592040.1875,4270798.5,1593
592042.1875,4270798.5,1399
592044.125,4270798.5,1460
592046.8125,4270798,1278
592049.5,4270798.5,1294
592051.5,4270798.5,1250
592053.4375,4270798,1455
592055.4375,4270798,1526
592057.4375,4270798,1244
592060.125,4270798,1139
592064.125,4270798,1455
592066.75,4270798,1211
592073.4375,4270797.5,1383
592075.375,4270797.5,1316
592078.0625,4270797.5,1482
592080.0625,4270798,1554
592081.375,4270798,1958
592083.375,4270798,1593
592085.375,4270798,1449
592089.375,4270798,1311
592092,4270798,1449
592094,4270798,1438
592098,4270798,1521
592100,4270798,1620
592102,4270798,1316
592104.625,4270798,1421
592108.625,4270798,1803
592111.3125,4270797.5,1051
592113.3125,4270797.5,1040
592115.9375,4270797.5,1261
592117.9375,4270798,1482
592119.9375,4270798,1466
592121.9375,4270798,1438
592123.9375,4270798,1571
592125.9375,4270798,1897
592128.5625,4270798,1947
592130.5625,4270798,1759
592137.1875,4270798,1172
592139.1875,4270798,1438
592143.1875,4270798,1720
592145.875,4270798,1421
592147.8125,4270798,1471
592153.8125,4270798,1117
592155.8125,4270798,1438
592157.8125,4270798,1775
592159.8125,4270798.5,1814
592162.4375,4270798.5,1825
592164.4375,4270798.5,1211
592169.125,4270798.5,1073
592170.4375,4270798.5,1300
592171.75,4270798.5,1731
592173.75,4270798.5,1565
592175.75,4270798.5,1488
592180.375,4270798.5,1571
592182.375,4270798.5,1139
592184.375,4270798.5,1372
592188.375,4270798.5,1604
592190.375,4270798.5,1394
592196.375,4270798.5,1471
592205,4270798.5,1443
592207.6875,4270798.5,1825
592214.3125,4270798.5,1184
592216.3125,4270798.5,1161
592218.9375,4270798.5,874
592223.625,4270798.5,1383
592226.25,4270798,1394
592234.9375,4270798.5,1172
592243.5625,4270798.5,1244
592245.5625,4270798,1134
592252.1875,4270798,1355
592254.1875,4270798,1421
592258.8125,4270797.5,1084
592261.5,4270797.5,1062
592268.125,4270798,1289
592270.125,4270798,1593
592272.125,4270798.5,1692
592276.75,4270798.5,1233
592278.75,4270798.5,1372
592280.75,4270798.5,1615
592287.4375,4270798.5,1427
592289.4375,4270798.5,1211
592293.375,4270798.5,1410
592295.375,4270798.5,1632
592304,4270798.5,1272
592312.6875,4270798.5,1477
592314.6875,4270798.5,1438
592322.625,4270798.5,1311
592330.625,4270798.5,1537
592336.625,4270798.5,1615
592338.5625,4270798.5,1714
592340.5625,4270798.5,1875
592345.875,4270798.5,1626
592350.5625,4270799,1692
592357.875,4270799,1471
592359.875,4270799,1681
592367.1875,4270799,1831
592369.1875,4270799,1443
592371.125,4270799,1515
592375.125,4270799,1543
592377.125,4270798.5,1632
592389.125,4270799,1720
592394.4375,4270799,1383
592395.75,4270799,1510
592399.75,4270799,1427
592403.0625,4270799,1493
592405.0625,4270799,1709
592409.6875,4270799,1515
592411.6875,4270799,1692
592413,4270799,1333
592415.6875,4270799,1443
592417.6875,4270799,1759
592432.25,4270747.5,2356
592430.25,4270748,4225
592428.875,4270748,2987
592428.25,4270748,1681
592427.5625,4270748,1410
592425.5625,4270748,1300
592423.5625,4270748,1432
592419.5625,4270748.5,1283
592417.625,4270748.5,1327
592416.25,4270748.5,1349
592413.625,4270748.5,1499
592411.625,4270748,1582
592409.625,4270748,1604
592406.3125,4270748,1598
592404.3125,4270748,1847
592402.3125,4270748,1427
592394.3125,4270748,1543
592389.6875,4270748.5,1703
592387.6875,4270748.5,1637
592385.6875,4270748.5,1488
592383.6875,4270748.5,1526
592381.6875,4270748.5,1344
592379.6875,4270748.5,1338
592375.75,4270748,1372
592373.75,4270748,1654
592371.75,4270748,1615
592369.75,4270748,1770
592365.75,4270748.5,1659
592363.75,4270748.5,1488
592362.4375,4270748.5,1477
592360.4375,4270748.5,2196
592358.4375,4270748.5,2212
592357.125,4270748.5,1886
592355.125,4270748.5,1598
592351.8125,4270748.5,1908
592349.8125,4270749,1897
592347.8125,4270748.5,1759
592344.5,4270748.5,1853
592342.5,4270748.5,1842
592340.5,4270748.5,1919
592339.1875,4270748,1770
592337.1875,4270748,2046
592335.1875,4270748,1112
592329.875,4270748,1974
592328.5625,4270748,1880
592327.1875,4270748,1947
592324.5625,4270748.5,2046
592323.25,4270748,1853
592321.875,4270748,1820
592317.875,4270748,1482
592315.9375,4270748,1322
592314.5625,4270748,1460
592311.25,4270748.5,1891
592309.25,4270748.5,1919
592307.9375,4270748.5,1626
592304.625,4270748.5,1632
592303.25,4270748.5,1377
592298.625,4270748.5,1521
592296.625,4270748.5,1709
592295.3125,4270748.5,1919
592294,4270748.5,1985
592292,4270748.5,1670
592290.625,4270748.5,1504
592282,4270748.5,1449
592277.375,4270748.5,3650
592271.375,4270748.5,1560
592258.0625,4270748.5,1532
592240.125,4270748.5,1997
592238.8125,4270748.5,1842
592236.125,4270748.5,1477
592234.125,4270748.5,1853
592222.1875,4270748.5,1914
592215.5625,4270748.5,1394
592214.1875,4270749,1808
592210.25,4270749,1709
592208.875,4270749,1377
592106.5625,4270747.5,1311
592034.375,4270837.5,1607
592036.375,4270837.5,1707
592037.75,4270837.5,1630
592038.375,4270837.5,1862
592040.375,4270837.5,1469
592041.6875,4270837.5,1221
592043.6875,4270837.5,1326
592045.0625,4270837.5,1563
592047,4270837.5,1701
592048.375,4270837.5,1320
592049.6875,4270837.5,1315
592051,4270838,1480
592052.375,4270837.5,1558
592054.3125,4270837.5,1398
592057.6875,4270837.5,1431
592059,4270837.5,1304
592060.3125,4270838,1293
592062.3125,4270838,1210
592063.625,4270838,1712
592065,4270837.5,1663
592070.3125,4270837.5,1966
592071.625,4270837.5,1287
592074.9375,4270838,784
592076.25,4270838,685
592079.5625,4270838,641
592082.9375,4270838,3104
592083.5625,4270838,2823
592084.25,4270838,2276
592084.25,4270838,2237
592084.25,4270837.5,2480
592084.9375,4270837.5,1939
592086.9375,4270837.5,1768
592088.875,4270837.5,1353
592090.25,4270837.5,1210
592092.25,4270837.5,1618
592093.5625,4270837.5,1707
592098.875,4270838,1442
592100.875,4270838,1331
592102.1875,4270838,1337
592104.1875,4270838,1364
592106.1875,4270838,1447
592109.5,4270838,1425
592112.8125,4270838,1320
592114.8125,4270838,1320
592116.8125,4270838,1298
592118.125,4270838.5,1464
592124.125,4270838.5,1193
592125.4375,4270838.5,1143
592127.4375,4270838.5,1248
592133.4375,4270838.5,1359
592135.4375,4270838,1491
592137.4375,4270838,1326
592139.375,4270838,1375
592144.75,4270838.5,1442
592148.6875,4270838,1309
592154.6875,4270838,1182
592158.6875,4270838.5,1282
592160.6875,4270838,1508
592164,4270838.5,1337
592168,4270838,1536
592171.3125,4270838,1497
592175.3125,4270838,1508
592179.3125,4270838.5,1839
592181.3125,4270838,1182
592183.25,4270838.5,1193
592184.625,4270838.5,1326
592188.5625,4270838,1348
592190.5625,4270838,1386
592195.875,4270838.5,784
592199.875,4270838.5,1801
592201.1875,4270838.5,3800
592206.5,4270838.5,1596
592207.875,4270838.5,1729
592209.1875,4270838,1602
592213.1875,4270838,1541
592216.5,4270838.5,1569
592217.8125,4270838.5,1442
592219.8125,4270838.5,1309
592221.125,4270838.5,1326
592223.125,4270838.5,1436
592226.5,4270838.5,1364
592228.4375,4270838.5,1282
592231.8125,4270838.5,1409
592233.75,4270838.5,1127
592237.125,4270838.5,1232
592239.125,4270838.5,1127
592241.0625,4270838.5,1138
592243.0625,4270838.5,1326
592244.4375,4270838.5,1254
592246.4375,4270838.5,1000
592250.375,4270838.5,978
592252.375,4270838.5,1044
592254.375,4270838.5,972
592256.375,4270838.5,1077
592258.375,4270838.5,1083
592260.375,4270838.5,1055
592262.375,4270838.5,1143
592266.375,4270838.5,1099
592268.3125,4270838.5,1403
592269.6875,4270838.5,1414
592271.6875,4270838.5,1436
592277.625,4270838.5,1364
592281.625,4270838.5,1558
592283.625,4270838.5,1287
592287.625,4270838.5,1342
592289.625,4270838.5,1370
592295.5625,4270839,1326
592299.5625,4270839,1237
592303.5625,4270839,1248
592305.5625,4270839,1215
592309.5625,4270838.5,1364
592312.1875,4270838.5,1375
592316.1875,4270838.5,1232
592321.5,4270838.5,950
592323.5,4270838.5,1033
592326.1875,4270838.5,1315
592328.125,4270838.5,1734
592330.125,4270838.5,1425
592332.125,4270839,1375
592334.125,4270839,1414
592338.125,4270839,1458
592342.125,4270839,1315
592344.125,4270839,1591
592346.125,4270839,1315
592348.0625,4270839,1287
592350.0625,4270839,1392
592354.0625,4270839,1585
592363.375,4270839,1420
592366.6875,4270838.5,1259
592368.6875,4270839,1464
592370.6875,4270839,1652
592374,4270839,1022
592376,4270839,1166
592378,4270839,939
592380,4270839,1315
592382,4270839,1453
592386,4270839,1607
592391.3125,4270838.5,1508
592393.3125,4270838.5,1552
592395.9375,4270838.5,1624
592397.9375,4270838.5,1525
592401.9375,4270838.5,1398
592403.25,4270838.5,1502
592406.5625,4270839,1409
592411.875,4270838.5,1944
592415.25,4270838.5,1502
592418.5625,4270838.5,1237
592421.875,4270838.5,2022
592423.875,4270838.5,2248
592439.625,4270855,1652
592438.3125,4270855.5,2038
592437.625,4270855.5,2458
592436.3125,4270855.5,2563
592434.9375,4270855.5,2430
592433.625,4270855.5,1839
592432.3125,4270855.5,1398
592429.625,4270855.5,1514
592428.3125,4270855.5,1486
592427,4270855.5,1502
592425.6875,4270855.5,1475
592422.3125,4270855.5,1409
592420.375,4270855.5,1536
592418.375,4270855.5,1221
592417,4270856,1259
592415,4270855.5,1359
592413.6875,4270855.5,1309
592411.6875,4270856,1287
592409.6875,4270855.5,1425
592407.6875,4270855.5,1497
592404.375,4270855.5,1381
592402.375,4270855.5,1718
592400.375,4270855.5,1409
592399.0625,4270856,1132
592397.0625,4270855.5,1337
592395.0625,4270855.5,1679
592391.75,4270855.5,1282
592386.4375,4270855.5,1569
592381.125,4270855.5,1215
592379.125,4270855.5,1508
592377.125,4270855.5,1580
592375.8125,4270855.5,1602
592373.8125,4270855.5,1375
592372.5,4270855.5,1663
592370.5,4270855.5,1591
592369.1875,4270855.5,1480
592367.1875,4270855.5,1138
592363.875,4270855.5,1293
592361.875,4270855.5,1353
592360.5,4270855.5,1414
592358.5625,4270855.5,1353
592356.5625,4270855.5,1580
592355.1875,4270855.5,1480
592353.1875,4270855.5,1364
592351.875,4270855.5,1265
592349.875,4270855.5,1580
592346.5625,4270856,1547
592344.5625,4270856,1375
592342.5625,4270856,1409
592341.25,4270855.5,1270
592335.9375,4270855.5,1293
592333.9375,4270855.5,1088
592332.625,4270855.5,928
592328.625,4270855.5,1276
592324.625,4270855.5,1370
592322.625,4270855.5,1359
592320.625,4270855.5,1138
592318.6875,4270855.5,1193
592316,4270855.5,1403
592314,4270855.5,1480
592310,4270855.5,1215
592308,4270855.5,1315
592306,4270855.5,1375
592304.0625,4270855.5,1132
592302.0625,4270855.5,1221
592300.6875,4270855.5,1276
592298.75,4270855.5,1398
592294.75,4270855.5,1298
592290.75,4270855.5,1282
592287.4375,4270855.5,1497
592285.4375,4270855.5,1276
592283.4375,4270855.5,1304
592279.4375,4270855.5,1221
592277.4375,4270855.5,1392
592275.4375,4270855.5,1304
592273.4375,4270855.5,1259
592271.5,4270855.5,1364
592269.5,4270855.5,1353
592267.5,4270855.5,1309
592265.5,4270855.5,1431
592261.5,4270855.5,1375
592259.5,4270855.5,1270
592257.5,4270855.5,1199
592255.5,4270855.5,1193
592253.5,4270855.5,1066
592251.5,4270855.5,1016
592249.5625,4270855.5,1022
592245.5625,4270856,1221
592243.5625,4270856,1199
592241.5625,4270856,1149
592236.875,4270856,989
592234.9375,4270855.5,1143
592230.9375,4270855.5,1193
592224.9375,4270855.5,1569
592223.625,4270855.5,1685
592221.625,4270855.5,1287
592219.625,4270855,1519
592217.625,4270855,1215
592216.3125,4270855,1061
592213.625,4270855.5,994
592212.3125,4270855,1038
592210.3125,4270855.5,1166
592209,4270855.5,1398
592208.3125,4270855.5,1547
592207,4270855,1370
592205,4270856,1558
592203.6875,4270856,1215
592202.3125,4270856,1282
592200.375,4270855.5,1188
592199,4270855,1160
592197,4270855.5,1177
592194.375,4270856,1370
592192.375,4270855,1370
592191.0625,4270856,1221
592189.0625,4270855.5,1132
592187.75,4270855.5,1304
592185.75,4270855.5,1701
592184.375,4270855.5,1486
592183.0625,4270855.5,1287
592179.75,4270855,1326
592177.75,4270855,1276
592174.4375,4270855,1154
592173.125,4270855,1149
592172.4375,4270855,1425
592171.75,4270855,2044
592170.4375,4270855,2326
592169.125,4270855,1403
592165.8125,4270855,1425
592164.4375,4270855.5,1541
592161.125,4270855.5,1641
592159.8125,4270855.5,1171
592157.8125,4270855.5,1171
592155.1875,4270855.5,1685
592151.1875,4270855.5,1210
592147.875,4270855.5,1116
592142.5625,4270855,1304
592141.1875,4270855,1110
592137.875,4270855,1210
592135.875,4270855,1315
592134.5625,4270855,1110
592131.25,4270855,1304
592129.25,4270855,1381
592123.9375,4270855,1453
592120.625,4270855,1121
592118.625,4270855,1320
592115.3125,4270855,1171
592108,4270855,1276
592104,4270855,1199
592102,4270854.5,1265
592096.6875,4270854.5,1243
592094.6875,4270854.5,1331
592092.6875,4270854.5,1541
592090.6875,4270855,1480
592084.6875,4270855,1541
592082.75,4270855,1270
592081.375,4270855,1420
592077.375,4270855,1591
592068.125,4270855,1077
592066.125,4270855,1188
592064.125,4270854.5,1304
592058.125,4270854,1309
592054.8125,4270854.5,1409
592053.5,4270854.5,1364
592051.5,4270854.5,1254
592050.1875,4270854.5,1436
592048.1875,4270854.5,1414
592044.1875,4270854.5,1237
592061.25,4270874,1469
592101.75,4270874,1442
592123.6875,4270875,1381
592148.3125,4270874.5,1381
592159.5625,4270874.5,1436
592164.25,4270874.5,1320
592181.5,4270874.5,1386
592266.5625,4270875,1061
592280.5625,4270875,1320
592299.1875,4270875,1342
592302.5,4270875,1121
592313.75,4270875,1425
592317.125,4270875,1348
592322.4375,4270875,1326
592335.6875,4270875,1398
592342.375,4270875,1348
592345.6875,4270875,1414
592347.6875,4270875,1514
592357.625,4270874.5,1547
592359,4270874.5,1502
592362.3125,4270875,1375
592363.625,4270875,1409
592365.625,4270875,1215
592370.25,4270875,1276
592371.625,4270875,1442
592373.625,4270875,1618
592376.9375,4270875.5,994
592378.25,4270875.5,823
592381.5625,4270875.5,928
592384.875,4270875.5,1270
592386.25,4270875,1210
592387.5625,4270875,972
592390.1875,4270875,1585
592392.1875,4270875,1094
592393.5625,4270875,574
592394.875,4270875.5,834
592396.875,4270875.5,1607
592399.5,4270875,2453
592400.875,4270875,2381
592401.5,4270875.5,2176
592402.1875,4270875.5,2751
592403.5,4270875.5,1182
592404.1875,4270875.5,1033
592406.8125,4270875.5,1646
592408.125,4270875,1602
592408.8125,4270875,1447
592410.8125,4270875,1375
592412.125,4270875.5,1458
592413.5,4270875.5,1364
592416.8125,4270875,856
592418.125,4270875,713
592419.4375,4270875,663
592420.8125,4270875,989
592425.4375,4270875,1624
592426.75,4270875,1939
592428.125,4270875,2298
592429.4375,4270874.5,2022
592444.4375,4270896.5,1375
592444.4375,4270897,1525
592443.8125,4270897,1580
592443.125,4270897,2171
592442.4375,4270897,2259
592441.125,4270897,2182
592440.5,4270896.5,1978
592439.125,4270896.5,1602
592437.8125,4270896.5,1663
592436.5,4270896.5,1282
592434.5,4270896.5,1038
592433.1875,4270896.5,1309
592429.8125,4270896.5,1348
592428.5,4270896.5,1315
592426.5,4270896.5,978
592425.1875,4270896.5,1105
592423.1875,4270896.5,829
592421.875,4270896.5,1282
592419.875,4270896.5,1348
592413.25,4270897,1077
592411.25,4270897,989
592409.875,4270897,1320
592407.875,4270897,1563
592405.9375,4270897,1265
592400.625,4270896.5,1348
592398.625,4270896.5,1613
592397.25,4270897,1375
592395.25,4270897,1248
592393.9375,4270896.5,1353
592391.9375,4270896.5,1370
592389.9375,4270896.5,1563
592388.625,4270896.5,1746
592386.625,4270897,1270
592384.625,4270897,1105
592383.3125,4270897,1154
592381.3125,4270897,1138
592380,4270897,1420
592378,4270897,1508
592374.6875,4270897,1403
592373.375,4270897,1315
592370,4270897,1232
592368,4270897,945
592364.6875,4270896.5,657
592363.375,4270896.5,779
592362.6875,4270896.5,1326
592362.6875,4270896.5,4270
592362.6875,4270896.5,1243
592362.6875,4270896.5,1966
592362.0625,4270896.5,1839
592360.6875,4270896.5,1083
592358.0625,4270897,1370
592356.75,4270897,1635
592352.75,4270897,1304
592351.4375,4270897,1525
592350.0625,4270897,1375
592348.0625,4270897,1138
592346.75,4270897,1293
592344.75,4270897,1469
592343.4375,4270897,1420
592342.125,4270897,1188
592340.125,4270897,1270
592336.8125,4270897,1381
592335.4375,4270897,1364
592328.8125,4270896.5,1110
592324.8125,4270896.5,1132
592322.8125,4270896.5,1127
592321.5,4270896.5,1160
592319.5,4270896.5,1270
592317.5,4270896.5,1166
592313.5,4270896.5,1188
592301.5625,4270896.5,1276
592298.25,4270896.5,1143
592292.25,4270896.5,1254
592288.25,4270896.5,1331
592286.9375,4270896,1337
592281.625,4270896.5,1530
592275.625,4270896.5,1044
592274.3125,4270896.5,1375
592272.3125,4270896.5,1304
592266.375,4270896.5,1265
592263,4270896.5,1464
592255.0625,4270896.5,1276
592249.75,4270896,928
592245.75,4270896,906
592213.1875,4270896,1055
592211.875,4270896,1149
592209.875,4270896,994
592203.875,4270896,1000
592201.875,4270895.5,1199
592199.875,4270896,1193
592196.5625,4270896,1116
592186.625,4270896,1337
592184.625,4270896,1154
592171.3125,4270896,1530
592160.6875,4270896,1486
592154,4270896,1563
592146.6875,4270896.5,1480
592145.375,4270896.5,1375
592136.0625,4270896,1873
592134.75,4270896,1624
592132.75,4270896,1530
592131.4375,4270896,1386
592130.125,4270896,1497
592128.75,4270896,1226
592127.4375,4270896,1574
592126.125,4270896,1359
592124.125,4270896,1602
592122.8125,4270896,1547
592121.4375,4270896,1508
592120.125,4270896,1121
592118.8125,4270896,1442
592114.8125,4270896,1630
592113.5,4270896,1375
592112.125,4270896,1392
592110.8125,4270896,1359
592107.5,4270896,1359
592106.1875,4270896,1436
592102.1875,4270896,1293
592100.875,4270896,1254
592099.5,4270896,1166
592098.1875,4270896,1453
592096.875,4270895.5,1497
592095.5625,4270895.5,1530
592094.1875,4270895.5,1453
592090.875,4270895.5,1149
592089.5625,4270895.5,1431
592084.9375,4270895.5,1342
592082.25,4270895.5,1127
592080.9375,4270895.5,1177
592079.5625,4270896,1044
592078.25,4270896,1337
592076.9375,4270896,1458
592075.625,4270896,1453
592072.25,4270896,1270
592070.9375,4270896,1110
592066.9375,4270896.5,1359
592063,4270896,1000
592062.3125,4270896,1641
592058.3125,4270896,2442
592058.3125,4270896,3469
592057,4270896.5,624
592047.6875,4270896,1188
592046.375,4270896,1337
592043.0625,4270896,1143
592027.875,4271115,1221
592027.875,4271115.5,983
592028.5625,4271115.5,950
592028.5625,4271115.5,895
592031.1875,4271115.5,1116
592031.875,4271115.5,862
592033.875,4271115.5,641
592040.5,4271116,740
592042.5,4271115.5,773
592043.1875,4271115.5,1182
592043.8125,4271115.5,1491
592044.5,4271115.5,1033
592044.5,4271115.5,934
592045.1875,4271115.5,1050
592045.1875,4271115.5,1154
592047.8125,4271116,922
592049.125,4271116,856
592050.5,4271116,1050
592052.4375,4271116,1005
592053.8125,4271116,1293
592321.625,4271117,806
592326.25,4271117.5,685
592362.8125,4271117,806
592370.125,4271116.5,1320
592378.8125,4271116.5,1083
592417.3125,4271117,1320
592432.625,4271117,1315
592446.25,4270912,2806
592445.625,4270912,3204
592442.3125,4270912,1132
592437.625,4270912,1326
592432.3125,4270912.5,945
592429.6875,4270912.5,950
592423,4270912,1149
592420.375,4270912,1668
592418.375,4270912,1508
592415.6875,4270912,1398
592411.6875,4270912,1315
592407.0625,4270912,1050
592402.4375,4270912,1138
592399.75,4270912,1154
592393.125,4270912,1259
592390.4375,4270912.5,1105
592383.8125,4270912,1342
592381.8125,4270911.5,1519
592379.8125,4270911.5,1348
592371.875,4270911.5,1839
592363.875,4270912,1143
592355.25,4270912,1270
592348.5625,4270912,1497
592345.9375,4270911.5,1282
592337.3125,4270911.5,1177
592335.3125,4270911.5,1105
592330.625,4270911.5,1171
592326,4270912,1392
592318.6875,4270912,1193
592309.375,4270911.5,1132
592306.6875,4270911.5,1215
592300.0625,4270911.5,1530
592281.4375,4270912,1486
592278.8125,4270912,1293
592269.5,4270911.5,1768
592259.5,4270911.5,1486
592257.5,4270911.5,1298
592247.5625,4270912,1337
592240.25,4270912,1326
592238.25,4270912,1414
592228.3125,4270911.5,1519
592226.3125,4270911.5,1596
592217,4270912,1326
592209.6875,4270912,1353
592207,4270912,1359
592204.375,4270912,1409
592197.0625,4270911.5,1580
592195.0625,4270911.5,1431
592187.75,4270912,1663
592185.0625,4270912,1663
592183.0625,4270912,1442
592177.75,4270911.5,1502
592175.75,4270911.5,1663
592168.4375,4270912,1514
592165.8125,4270912,1381
592163.8125,4270912,1491
592153.8125,4270912,1392
592144.5625,4270912,1392
592141.875,4270912,1525
592135.25,4270912,1420
592133.25,4270912,1265
592127.25,4270912,1790
592125.25,4270911.5,1740
592116.625,4270911.5,1541
592108.625,4270912,1563
592098.6875,4270911.5,1381
592090.0625,4270911.5,1464
592081.375,4270911.5,1552
592079.4375,4270911.5,1420
592070.75,4270911.5,1409
592051.5,4270911.5,1353
592042.5625,4270881.5,1359
592055.8125,4270881.5,1707
592063.8125,4270881.5,1707
592073.125,4270881,1928
592079.125,4270881,1873
592120.9375,4270881.5,1607
592121.625,4270881.5,1635
592146.1875,4270881.5,1436
592165.5,4270881.5,1392
592181.4375,4270881.5,1353
592199.375,4270881.5,1497
592202.6875,4270881.5,1508
592029.0625,4270837.5,1120
592030.4375,4270837.5,701
592031.0625,4270837.5,1048
592031.75,4270837.5,761
592033.0625,4270837.5,1799
592033.75,4270837.5,1992
592035.75,4270837.5,1550
592055.6875,4270837.5,1423
592067,4270837.5,1550
592068.3125,4270838,2014
592084.25,4270837.5,1854
592085.5625,4270837.5,1804
592095.5625,4270837.5,1429
592107.5,4270838,1341
592120.125,4270838.5,1247
592122.125,4270838.5,1236
592131.4375,4270838.5,1142
592140.75,4270838.5,1412
592142.75,4270838.5,1578
592146.6875,4270838.5,1330
592150.6875,4270838.5,1583
592152.6875,4270838.5,1407
592156.6875,4270838,1335
592162,4270838,1611
592166,4270838,1501
592170,4270838,1363
592173.3125,4270838,1274
592177.3125,4270838.5,1561
592186.625,4270838,1572
592192.5625,4270838.5,1274
592193.875,4270838.5,965
592197.875,4270838.5,618
592199.875,4270838.5,811
592201.875,4270838.5,1743
592201.875,4270838.5,2350
592203.1875,4270838.5,2394
592204.5625,4270838.5,1308
592211.1875,4270838,1385
592214.5,4270838.5,1440
592225.125,4270838.5,1423
592230.4375,4270838.5,1197
592235.75,4270838.5,1401
592248.375,4270838.5,938
592264.375,4270838.5,1164
592273.6875,4270838.5,1225
592275.625,4270838.5,1092
592279.625,4270838.5,1451
592285.625,4270838.5,1252
592291.625,4270838.5,1236
592293.625,4270838.5,1164
592297.5625,4270839,1534
592301.5625,4270839,1457
592308.1875,4270839,1269
592313.5625,4270838.5,1390
592317.5,4270838.5,1274
592320.1875,4270838.5,1192
592336.125,4270839,1705
592340.125,4270839,1263
592352.0625,4270839,1423
592356.0625,4270839,1385
592358.0625,4270839,1236
592359.375,4270839,1357
592361.375,4270839,1484
592364.6875,4270839,1203
592372,4270839,1451
592384,4270839,1743
592388,4270838.5,1617
592389.9375,4270838.5,1484
592399.9375,4270838.5,1263
592404.5625,4270839,1495
592408.5625,4270839,1324
592409.875,4270839,1335
592413.25,4270838.5,1523
592416.5625,4270838.5,1186
592419.875,4270838.5,1517
592431,4270855.5,1666
592423.6875,4270855.5,1479
592393.125,4270855.5,1622
592388.4375,4270855.5,1423
592383.125,4270855.5,1440
592312,4270855.5,1324
592289.4375,4270855.5,1374
592445.625,4270912,4259
592444.9375,4270912,1765
592444.3125,4270912,1683
592435,4270912,1203
592427.6875,4270912.5,1225
592425.6875,4270912,1423
592421.6875,4270912,1517
592034.625,4271108,1190
592035.625,4271020,996
592035.25,4271108,753
592040.5,4271056.5,1231
592037.875,4271056.5,1055
592036.5625,4271056.5,869
592035.1875,4271056.5,429
592033.1875,4271056.5,187
592031.875,4271056.5,0
592026.625,4271049,2639
592026.625,4271049,1017
592027.3125,4271049,522
592128.4375,4271038.5,1539
592450.875,4271031.5,566
592452.1875,4271031.5,841
592453.5625,4271031.5,517
592454.1875,4271031.5,423
592455.5,4271032,330
592456.1875,4271032,357
592456.875,4271032,192
592456.3125,4271021.5,3518
592456.3125,4271021.5,3436
592455,4271021.5,1242
592454.3125,4271021.5,1869
592371.25,4271021.5,2781
592369.9375,4271021,2617
592232.375,4271020.5,984
592225.6875,4271021,1418
592220.375,4271021,1193
592211.0625,4271020.5,1424
592209.75,4271020.5,1506
592179.875,4271020.5,1407
592116.0625,4271020,1325
592114.0625,4271020,1308
592109.375,4271020,1457
592108.0625,4271020,1352
592106.0625,4271020,1385
592081.5,4271019.5,1231
592050.25,4271020,929
592048.25,4271020,918
592046.25,4271020,1242
592041.625,4271020,830
592039.625,4271020,841
592037.625,4271020,852
592034.3125,4271020,522
592032.3125,4271020.5,132
592030.3125,4271020.5,82
592029.0625,4271013,764
592029.0625,4271013,682
592029.0625,4271013,676
592029.0625,4271013,599
592029.0625,4271013,1231
592043.6875,4271013,1094
592068.9375,4271013,923
592070.9375,4271012.5,1017
592072.25,4271012.5,945
592227.75,4270956,1253
592041.3125,4270814,1193
592452.875,4271087.5,1746
592454.875,4271087.5,1416
592462.3125,4271075.5,2108
592039,4271075,1120
592037,4271075,1032
592033.6875,4271075,686
592033,4271075,362
592031,4271075,132
592025.125,4271067,527
592025.8125,4271067,500
592259.1875,4271057,1268
592192.6875,4271057,1186
592190.75,4271057,1076
592189.375,4271057,1021
592187.375,4271057,642
592178.75,4271057,1235
592178.0625,4271057.5,1279
592171.4375,4271057.5,1021
592170.125,4271057.5,961
592165.4375,4271057.5,1104
592160.8125,4271057.5,1455
592156.1875,4271057.5,1499
592154.8125,4271057,1120
592153.5,4271057,1032
592149.5,4271057,911
592147.5,4271057,1043
592133.5625,4271056.5,1065
592131.5625,4271056.5,1098
592130.25,4271056.5,1180
592126.9375,4271057,1202
592125.5625,4271057,1115
592123.625,4271057,856
592122.25,4271057,1515
592109,4271057,933
592107.625,4271057,1389
592105.625,4271056.5,1455
592086.375,4271057,994
592074.4375,4271057,867
592055.8125,4271056.5,1795
592055.125,4271056.5,933
592055.125,4271056.5,692
592039.1875,4271056.5,1905
592254.75,4271038.5,1751
592190.9375,4271038,1038
592188.9375,4271038,928
592186.9375,4271038,1241
592179,4271038,1576
592161.6875,4271038.5,1241
592159.6875,4271038.5,1609
592132.4375,4271038,1109
592124.5,4271038.5,1219
592122.5,4271038.5,1120
592120.5,4271038.5,1384
592118.5,4271038,1427
592114.5,4271038,1049
592112.5,4271038,659
592110.5,4271037.5,1087
592102.5625,4271038,1510
592084.625,4271038.5,917
